form,arm,trace_i,row,global_index,kind,token_index,value,dt,verdict,phat,proj_vphat_lstar,proj_vp_lstar
A,above_good,60,453,1645,end_of_prompt,194,,,correct,1,10.670286,6.137878
A,above_good,60,454,1646,est_offwin,549,120000.0,-1,correct,1,22.147625,-1.651826
A,above_good,60,455,1647,est,580,18000000.0,1,correct,1,20.055456,-5.349178
A,above_good,60,456,1648,tau_echo,628,15300000.0,,correct,1,14.001969,-2.020098
A,above_good,60,457,1649,final,628,15300000.0,,correct,1,14.001969,-2.020098
A,above_good,60,458,1650,final_corrected,600,18000000.0,,correct,1,20.615656,6.795535
A,above_good,60,459,1651,belief,648,,,correct,1,8.948654,9.218837
A,above_good,61,460,1652,end_of_prompt,194,,,unclear,,10.669304,6.129492
A,above_good,61,461,1653,est_offwin,280,65000.0,-1,unclear,,18.372955,-3.392251
A,above_good,61,462,1654,est,414,7150000.0,-1,unclear,,21.013927,-1.243913
A,above_good,61,463,1655,tau_echo,431,15300000.0,,unclear,,20.534355,-5.686849
A,above_good,61,464,1656,est,445,7150000.0,-1,unclear,,27.904617,7.052764
A,above_good,61,465,1657,final,486,7150000.0,,unclear,,21.345079,14.535479
A,above_good,61,466,1658,final_corrected,486,7150000.0,,unclear,,21.345079,14.535479
A,above_good,62,467,1659,end_of_prompt,194,,,unclear,,10.669304,6.129492
A,above_good,62,468,1660,est_offwin,347,40000.0,-1,unclear,,20.164555,-1.257300
A,above_good,62,469,1661,est,423,5000000.0,-1,unclear,,14.290705,-7.803891
A,above_good,62,470,1662,tau_echo,441,15300000.0,,unclear,,18.391956,-3.394838
A,above_good,62,471,1663,est,455,5000000.0,-1,unclear,,22.523674,1.771472
A,above_good,62,472,1664,final,487,5000000.0,,unclear,,20.480844,8.737738
A,above_good,62,473,1665,final_corrected,487,5000000.0,,unclear,,20.480844,8.737738
A,above_good,63,474,1666,end_of_prompt,194,,,correct,1,10.695250,6.104327
A,above_good,63,475,1667,est_offwin,271,117000.0,-1,correct,1,20.862270,-2.459860
A,above_good,63,476,1668,est,463,17550000.0,1,correct,1,23.222126,1.517655
A,above_good,63,477,1669,tau_echo,480,15300000.0,,correct,1,15.726971,-2.509081
A,above_good,63,478,1670,est,521,17550000.0,1,correct,1,20.801262,13.268186
A,above_good,63,479,1671,final,521,17550000.0,,correct,1,20.801262,13.268186
A,above_good,63,480,1672,final_corrected,521,17550000.0,,correct,1,20.801262,13.268186
A,above_good,64,481,1673,end_of_prompt,194,,,incorrect,-1,10.695250,6.104327
A,above_good,64,482,1674,est_offwin,274,117239.0,-1,incorrect,-1,8.248310,2.606663
A,above_good,64,483,1675,est_offwin,351,1195.0,-1,incorrect,-1,3.666927,4.108811
A,above_good,64,484,1676,est_offwin,401,117239.0,-1,incorrect,-1,19.177404,5.930604
A,above_good,64,485,1677,est_offwin,409,1195.0,-1,incorrect,-1,12.661832,6.078357
A,above_good,64,486,1678,est,423,140096505.0,1,incorrect,-1,-6.239455,7.609523
A,above_good,64,487,1679,tau_echo,486,15300000.0,,incorrect,-1,14.652482,-2.380227
A,above_good,64,488,1680,final,486,15300000.0,,incorrect,-1,14.652482,-2.380227
A,above_good,64,489,1681,final_corrected,462,140096505.0,,incorrect,-1,3.682893,18.315584
A,above_good,64,490,1682,belief,493,,,incorrect,-1,10.767612,3.779281
A,above_good,65,491,1683,end_of_prompt,194,,,correct,1,10.695250,6.104327
A,above_good,65,492,1684,est_offwin,436,140000.0,-1,correct,1,20.636303,-2.181907
A,above_good,65,493,1685,est,465,14000000.0,-1,correct,1,19.239277,-4.495995
A,above_good,65,494,1686,tau_echo,528,15300000.0,,correct,1,18.344471,1.299108
A,above_good,65,495,1687,final,528,15300000.0,,correct,1,18.344471,1.299108
A,above_good,65,496,1688,final_corrected,503,14000000.0,,correct,1,19.140148,7.910191
A,above_good,65,497,1689,belief,540,,,correct,1,6.100813,5.815480
A,above_good,66,498,1690,end_of_prompt,194,,,correct,1,10.695250,6.104327
A,above_good,66,499,1691,est_offwin,347,117239.0,-1,correct,1,8.121738,2.585389
A,above_good,66,500,1692,est,428,14654875.0,-1,correct,1,9.370594,5.227180
A,above_good,66,501,1693,tau_echo,487,15300000.0,,correct,1,17.686453,-1.087386
A,above_good,66,502,1694,final,487,15300000.0,,correct,1,17.686453,-1.087386
A,above_good,66,503,1695,final_corrected,467,14654875.0,,correct,1,13.397533,17.697868
A,above_good,66,504,1696,belief,513,,,correct,1,5.922828,6.231120
A,above_good,67,505,1697,end_of_prompt,194,,,unclear,,10.669304,6.129492
A,above_good,67,506,1698,est_offwin,322,117000.0,-1,unclear,,17.582626,-2.278928
A,above_good,67,507,1699,est,418,13338000.0,-1,unclear,,23.010220,5.576428
A,above_good,67,508,1700,tau_echo,438,15300000.0,,unclear,,20.589661,-2.244488
A,above_good,67,509,1701,est,474,13338000.0,-1,unclear,,21.177582,18.324980
A,above_good,67,510,1702,final,474,13338000.0,,unclear,,21.177582,18.324980
A,above_good,67,511,1703,final_corrected,474,13338000.0,,unclear,,21.177582,18.324980
A,above_good,68,512,1704,end_of_prompt,194,,,unclear,,10.688076,6.106541
A,above_good,68,513,1705,est_offwin,320,117000.0,-1,unclear,,17.815737,0.089052
A,above_good,68,514,1706,est,508,14625000.0,-1,unclear,,22.006718,4.780643
A,above_good,68,515,1707,tau_echo,525,15300000.0,,unclear,,19.839237,-4.147642
A,above_good,68,516,1708,est,542,14625000.0,-1,unclear,,22.076620,14.036978
A,above_good,68,517,1709,tau_echo,584,15300000.0,,unclear,,20.182140,0.386349
A,above_good,68,518,1710,final,584,15300000.0,,unclear,,20.182140,0.386349
A,above_good,68,519,1711,final_corrected,564,14625000.0,,unclear,,20.952175,15.929068
A,above_good,69,520,1712,end_of_prompt,194,,,unclear,,10.669304,6.129492
A,above_good,69,521,1713,est_offwin,265,117000.0,-1,unclear,,19.288368,1.126989
A,above_good,69,522,1714,est,425,14625000.0,-1,unclear,,21.231655,2.897579
A,above_good,69,523,1715,tau_echo,485,15300000.0,,unclear,,19.625288,-2.188126
A,above_good,69,524,1716,final,485,15300000.0,,unclear,,19.625288,-2.188126
A,above_good,69,525,1717,final_corrected,452,14625000.0,,unclear,,21.992031,14.343044
A,above_good,70,526,1718,end_of_prompt,194,,,unclear,,10.688076,6.106541
A,above_good,70,527,1719,est_offwin,269,119800.0,-1,unclear,,20.453222,-0.798511
A,above_good,70,528,1720,est,525,13178000.0,-1,unclear,,23.904076,5.098087
A,above_good,70,529,1721,tau_echo,587,15300000.0,,unclear,,19.442598,-2.438539
A,above_good,70,530,1722,final,587,15300000.0,,unclear,,19.442598,-2.438539
A,above_good,70,531,1723,final_corrected,567,13178000.0,,unclear,,22.098869,15.836817
A,above_good,71,532,1724,end_of_prompt,194,,,unclear,,10.669304,6.129492
A,above_good,71,533,1725,est_offwin,298,117000.0,-1,unclear,,20.300425,1.595058
A,above_good,71,534,1726,est,420,26250000.0,1,unclear,,19.542929,-0.210745
A,above_good,71,535,1727,tau_echo,436,15300000.0,,unclear,,14.755301,-3.902985
A,above_good,71,536,1728,est,455,26250000.0,1,unclear,,21.643345,15.804269
A,above_good,71,537,1729,final,455,26250000.0,,unclear,,21.643345,15.804269
A,above_good,71,538,1730,final_corrected,455,26250000.0,,unclear,,21.643345,15.804269
A,above_good,72,539,1731,end_of_prompt,194,,,unclear,,10.669304,6.129492
A,above_good,72,540,1732,est_offwin,281,117000.0,-1,unclear,,18.939873,1.594369
A,above_good,72,541,1733,est,387,15855000.0,1,unclear,,23.573883,3.264644
A,above_good,72,542,1734,tau_echo,405,15300000.0,,unclear,,14.502712,-1.499375
A,above_good,72,543,1735,est,422,15855000.0,1,unclear,,11.583713,18.238155
A,above_good,72,544,1736,final,422,15855000.0,,unclear,,11.583713,18.238155
A,above_good,72,545,1737,final_corrected,422,15855000.0,,unclear,,11.583713,18.238155
A,above_good,73,546,1738,end_of_prompt,194,,,correct,1,10.669304,6.129492
A,above_good,73,547,1739,est_offwin,280,117000.0,-1,correct,1,18.757030,-4.207934
A,above_good,73,548,1740,est,407,13338000.0,-1,correct,1,24.147144,5.672042
A,above_good,73,549,1741,tau_echo,447,15300000.0,,correct,1,18.743742,-3.692587
A,above_good,73,550,1742,final,447,15300000.0,,correct,1,18.743742,-3.692587
A,above_good,73,551,1743,final_corrected,425,13338000.0,,correct,1,22.870541,14.167717
A,above_good,74,552,1744,end_of_prompt,194,,,correct,1,10.688076,6.106541
A,above_good,74,553,1745,est,439,158500.0,-1,correct,1,19.097532,1.151756
A,above_good,74,554,1746,est,503,19812500.0,1,correct,1,24.073586,5.038659
A,above_good,74,555,1747,tau_echo,525,15300000.0,,correct,1,13.627838,-2.365945
A,above_good,74,556,1748,est,551,19812500.0,1,correct,1,19.175919,19.664909
A,above_good,74,557,1749,final,551,19812500.0,,correct,1,19.175919,19.664909
A,above_good,74,558,1750,final_corrected,551,19812500.0,,correct,1,19.175919,19.664909
A,above_good,75,559,1751,end_of_prompt,194,,,correct,1,10.695250,6.104327
A,above_good,75,560,1752,est_offwin,283,117239.0,-1,correct,1,7.728547,2.413534
A,above_good,75,561,1753,est,453,29309750.0,1,correct,1,21.581699,3.028771
A,above_good,75,562,1754,tau_echo,474,15300000.0,,correct,1,15.596611,-3.157000
A,above_good,75,563,1755,est,512,29309750.0,1,correct,1,20.639465,17.772337
A,above_good,75,564,1756,final,512,29309750.0,,correct,1,20.639465,17.772337
A,above_good,75,565,1757,final_corrected,512,29309750.0,,correct,1,20.639465,17.772337
A,above_good,75,566,1758,belief,484,,,correct,1,9.618507,5.570113
A,above_good,76,567,1759,end_of_prompt,194,,,correct,1,10.688076,6.106541
A,above_good,76,568,1760,est_offwin,294,117000.0,-1,correct,1,19.707369,1.677094
A,above_good,76,569,1761,est,505,31296000.0,1,correct,1,22.805450,6.176557
A,above_good,76,570,1762,tau_echo,561,15300000.0,,correct,1,13.650368,-4.498844
A,above_good,76,571,1763,final,561,15300000.0,,correct,1,13.650368,-4.498844
A,above_good,76,572,1764,final_corrected,541,31296000.0,,correct,1,22.955757,19.728558
A,above_good,76,573,1765,belief,590,,,correct,1,8.741591,6.239004
A,above_good,77,574,1766,end_of_prompt,194,,,unclear,,10.695250,6.104327
A,above_good,77,575,1767,est_offwin,285,117000.0,-1,unclear,,19.780190,1.864881
A,above_good,77,576,1768,est,460,9360000.0,-1,unclear,,20.572674,1.204971
A,above_good,77,577,1769,tau_echo,516,15300000.0,,unclear,,20.081623,-2.430100
A,above_good,77,578,1770,final,516,15300000.0,,unclear,,20.081623,-2.430100
A,above_good,77,579,1771,final_corrected,495,9360000.0,,unclear,,23.866114,14.077486
A,above_good,77,580,1772,belief,528,,,unclear,,5.600327,4.261755
A,above_good,78,581,1773,end_of_prompt,194,,,correct,1,10.695250,6.104327
A,above_good,78,582,1774,est_offwin,341,111000.0,-1,correct,1,19.103840,1.995095
A,above_good,78,583,1775,est,476,12210000.0,-1,correct,1,25.434431,3.510678
A,above_good,78,584,1776,tau_echo,528,15300000.0,,correct,1,20.659620,-3.431481
A,above_good,78,585,1777,final,528,15300000.0,,correct,1,20.659620,-3.431481
A,above_good,78,586,1778,final_corrected,508,12210000.0,,correct,1,20.820292,16.978832
A,above_good,78,587,1779,belief,547,,,correct,1,9.740799,9.025095
A,above_good,79,588,1780,end_of_prompt,194,,,correct,1,10.669304,6.129492
A,above_good,79,589,1781,est_offwin,324,117000.0,-1,correct,1,18.934715,-2.251258
A,above_good,79,590,1782,est,413,17550000.0,1,correct,1,21.830757,-0.215390
A,above_good,79,591,1783,tau_echo,430,15300000.0,,correct,1,16.056400,-2.738299
A,above_good,79,592,1784,est,459,17550000.0,1,correct,1,22.070564,12.858104
A,above_good,79,593,1785,final,459,17550000.0,,correct,1,22.070564,12.858104
A,above_good,79,594,1786,final_corrected,459,17550000.0,,correct,1,22.070564,12.858104
A,above_good,79,595,1787,belief,483,,,correct,1,9.043900,6.142711
A,above_good,80,596,1788,end_of_prompt,194,,,incorrect,-1,10.688076,6.106541
A,above_good,80,597,1789,est_offwin,279,117239.0,-1,incorrect,-1,8.989625,3.489886
A,above_good,80,598,1790,est,513,14654875.0,-1,incorrect,-1,10.110876,5.443937
A,above_good,80,599,1791,tau_echo,577,15300000.0,,incorrect,-1,19.521408,-2.067268
A,above_good,80,600,1792,final,577,15300000.0,,incorrect,-1,19.521408,-2.067268
A,above_good,80,601,1793,final_corrected,557,14654875.0,,incorrect,-1,13.324169,16.814363
A,above_good,80,602,1794,belief,599,,,incorrect,-1,8.429794,6.793535
A,above_good,81,603,1795,end_of_prompt,194,,,unclear,,10.669304,6.129492
A,above_good,81,604,1796,est_offwin,284,116000.0,-1,unclear,,20.078405,-2.589476
A,above_good,81,605,1797,est,411,12760000.0,-1,unclear,,22.706741,1.682640
A,above_good,81,606,1798,final,452,12760000.0,,unclear,,23.091696,14.936073
A,above_good,81,607,1799,final_corrected,452,12760000.0,,unclear,,23.091696,14.936073
A,above_good,82,608,1800,end_of_prompt,194,,,correct,1,10.695250,6.104327
A,above_good,82,609,1801,est_offwin,274,117000.0,-1,correct,1,19.428925,1.402714
A,above_good,82,610,1802,est_offwin,395,10000.0,-1,correct,1,18.801437,-9.191166
A,above_good,82,611,1803,est_offwin,408,127000.0,-1,correct,1,19.864685,0.178295
A,above_good,82,612,1804,est,475,26670000.0,1,correct,1,24.002010,2.190497
A,above_good,82,613,1805,tau_echo,497,15300000.0,,correct,1,14.905127,-4.729420
A,above_good,82,614,1806,est,543,26670000.0,1,correct,1,22.338631,14.740915
A,above_good,82,615,1807,final,543,26670000.0,,correct,1,22.338631,14.740915
A,above_good,82,616,1808,final_corrected,543,26670000.0,,correct,1,22.338631,14.740915
A,above_good,82,617,1809,belief,522,,,correct,1,8.235991,6.367089
A,above_good,83,618,1810,end_of_prompt,194,,,unclear,,10.669304,6.129492
A,above_good,83,619,1811,est_offwin,266,114000.0,-1,unclear,,19.649260,-1.839600
A,above_good,83,620,1812,est,385,14820000.0,-1,unclear,,21.629242,3.023863
A,above_good,83,621,1813,tau_echo,444,15300000.0,,unclear,,19.448778,-1.805694
A,above_good,83,622,1814,final,444,15300000.0,,unclear,,19.448778,-1.805694
A,above_good,83,623,1815,final_corrected,423,14820000.0,,unclear,,22.672945,17.050955
A,above_good,84,624,1816,end_of_prompt,194,,,correct,1,10.695250,6.104327
A,above_good,84,625,1817,est_offwin,267,117239.0,-1,correct,1,8.223154,2.720650
A,above_good,84,626,1818,est,440,17585850.0,1,correct,1,21.333839,3.925474
A,above_good,84,627,1819,tau_echo,457,15300000.0,,correct,1,14.884882,-4.026073
A,above_good,84,628,1820,est,499,17585850.0,1,correct,1,20.166737,18.740871
A,above_good,84,629,1821,final,499,17585850.0,,correct,1,20.166737,18.740871
A,above_good,84,630,1822,final_corrected,499,17585850.0,,correct,1,20.166737,18.740871
A,above_good,85,631,1823,end_of_prompt,194,,,correct,1,10.669304,6.129492
A,above_good,85,632,1824,est_offwin,293,117000.0,-1,correct,1,20.229790,-1.474468
A,above_good,85,633,1825,est,435,12870000.0,-1,correct,1,22.135944,3.186873
A,above_good,85,634,1826,tau_echo,453,15300000.0,,correct,1,19.741552,-3.677433
A,above_good,85,635,1827,est,472,12870000.0,-1,correct,1,18.524647,19.235189
A,above_good,85,636,1828,final,472,12870000.0,,correct,1,18.524647,19.235189
A,above_good,85,637,1829,final_corrected,472,12870000.0,,correct,1,18.524647,19.235189
A,above_good,85,638,1830,belief,500,,,correct,1,6.099561,4.649872
A,above_good,86,639,1831,end_of_prompt,194,,,correct,1,10.695250,6.104327
A,above_good,86,640,1832,est_offwin,385,117000.0,-1,correct,1,19.249340,1.295464
A,above_good,86,641,1833,est,471,12870000.0,-1,correct,1,21.549627,2.540727
A,above_good,86,642,1834,tau_echo,500,15300000.0,,correct,1,18.227013,-3.395538
A,above_good,86,643,1835,est,544,12870000.0,-1,correct,1,19.146675,15.709560
A,above_good,86,644,1836,final,544,12870000.0,,correct,1,19.146675,15.709560
A,above_good,86,645,1837,final_corrected,544,12870000.0,,correct,1,19.146675,15.709560
A,above_good,87,646,1838,end_of_prompt,194,,,correct,1,10.695250,6.104327
A,above_good,87,647,1839,tau_echo,272,15300000.0,,correct,1,20.946209,-4.548460
A,above_good,87,648,1840,est_offwin,314,117239.0,-1,correct,1,8.729647,-0.333914
A,above_good,87,649,1841,est,435,17585850.0,1,correct,1,22.524988,1.146483
A,above_good,87,650,1842,tau_echo,461,15300000.0,,correct,1,17.982864,-2.433159
A,above_good,87,651,1843,est,482,17585850.0,1,correct,1,18.446037,18.839508
A,above_good,87,652,1844,final,482,17585850.0,,correct,1,18.446037,18.839508
A,above_good,87,653,1845,final_corrected,482,17585850.0,,correct,1,18.446037,18.839508
A,above_good,88,654,1846,end_of_prompt,194,,,correct,1,10.688076,6.106541
A,above_good,88,655,1847,est_offwin,273,68000.0,-1,correct,1,21.157413,-2.157963
A,above_good,88,656,1848,est,526,11560000.0,-1,correct,1,21.387352,-1.758837
A,above_good,88,657,1849,tau_echo,587,15300000.0,,correct,1,19.974491,-3.876967
A,above_good,88,658,1850,final,587,15300000.0,,correct,1,19.974491,-3.876967
A,above_good,88,659,1851,final_corrected,570,11560000.0,,correct,1,22.758163,15.317228
A,above_good,88,660,1852,belief,612,,,correct,1,6.440576,5.663861
A,above_good,89,661,1853,end_of_prompt,194,,,incorrect,-1,10.688076,6.106541
A,above_good,89,662,1854,tau_echo,269,15300000.0,,incorrect,-1,19.081419,-0.957812
A,above_good,89,663,1855,est_offwin,295,114000.0,-1,incorrect,-1,20.397675,-1.618671
A,above_good,89,664,1856,est,434,17100000.0,1,incorrect,-1,18.445324,0.405441
A,above_good,89,665,1857,tau_echo,454,15300000.0,,incorrect,-1,17.011421,-0.262637
A,above_good,89,666,1858,est_offwin,521,114000.0,-1,incorrect,-1,24.542545,5.292771
A,above_good,89,667,1859,est,539,15960000.0,1,incorrect,-1,11.580530,5.581406
A,above_good,89,668,1860,tau_echo,574,15300000.0,,incorrect,-1,12.617519,0.911081
A,above_good,89,669,1861,est,614,15000000.0,-1,incorrect,-1,3.109524,2.698965
A,above_good,89,670,1862,final,614,15000000.0,,incorrect,-1,3.109524,2.698965
A,above_good,89,671,1863,final_corrected,614,15000000.0,,incorrect,-1,3.109524,2.698965
A,above_good,90,672,1864,end_of_prompt,194,,,correct,1,10.669304,6.129492
A,above_good,90,673,1865,est_offwin,292,117000.0,-1,correct,1,19.293367,2.121534
A,above_good,90,674,1866,est,410,18135000.0,1,correct,1,25.110394,0.973680
A,above_good,90,675,1867,tau_echo,459,15300000.0,,correct,1,13.456626,-2.906281
A,above_good,90,676,1868,final,459,15300000.0,,correct,1,13.456626,-2.906281
A,above_good,90,677,1869,final_corrected,442,18135000.0,,correct,1,22.600609,16.706200
A,above_good,90,678,1870,belief,491,,,correct,1,8.351404,4.756155
A,above_good,91,679,1871,end_of_prompt,194,,,incorrect,-1,10.721764,6.138235
A,above_good,91,680,1872,est,306,158000.0,-1,incorrect,-1,19.104725,1.799723
A,above_good,91,681,1873,est,557,31600000.0,1,incorrect,-1,19.942411,-1.821065
A,above_good,91,682,1874,est,619,15000000.0,-1,incorrect,-1,6.706331,-1.063998
A,above_good,91,683,1875,tau_echo,661,15300000.0,,incorrect,-1,15.490469,0.288122
A,above_good,91,684,1876,final,661,15300000.0,,incorrect,-1,15.490469,0.288122
A,above_good,91,685,1877,final_corrected,619,15000000.0,,incorrect,-1,6.706331,-1.063998
A,above_good,92,686,1878,end_of_prompt,194,,,correct,1,10.669304,6.129492
A,above_good,92,687,1879,est_offwin,261,68000.0,-1,correct,1,21.607571,-1.736974
A,above_good,92,688,1880,est,419,15504000.0,1,correct,1,23.553743,7.018461
